Año,Mes,CODMES,CODIGO DEL CLIENTE,MONEDA,FECHA_PAGO,CANAL,MEDIO,Volumen en soles,Volumen,Transacciones,Ganancias,ESTADOEMPRESA,MODALIDAD,CODSECTORISTA,ENCARGADO,BANCA,ZONAL,DEPARTAMENTO,NOMBRE_COMPLETO,RUBRO,SERVICIO
2020,AGO,202008,11111548413,MN,04/08/2020,Personal,medio_4,765,765,6,8,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,20/08/2020,Ventanilla,medio_4,840,840,6,56,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,10/08/2020,Internet,medio_3,450,450,3,0,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,10/08/2020,Personal,medio_4,3495,3495,30,40,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,11/08/2020,Personal,medio_4,1800,1800,12,16,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,11/08/2020,Internet,medio_3,1260,1260,9,0,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,08/08/2020,Personal,medio_4,2220,2220,18,24,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,14/08/2020,Personal,medio_4,150,150,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,19/08/2020,Personal,medio_4,300,300,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,AGO,202008,11111548413,MN,24/08/2020,Internet,medio_3,420,420,3,0,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,09/12/2020,Personal,medio_4,540,540,6,8,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,01/12/2020,Personal,medio_4,420,420,3,4,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,04/12/2020,Personal,medio_4,780,780,6,8,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,03/11/2020,Personal,medio_4,1128,1128,12,16,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,04/11/2020,Internet,medio_3,420,420,3,0,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,10/11/2020,Personal,medio_4,990,990,9,12,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,13/11/2020,Personal,medio_4,360,360,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,16/11/2020,Personal,medio_4,420,420,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,20/11/2020,Internet,medio_3,450,450,3,0,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,NOV,202011,11111548413,MN,26/11/2020,Personal,medio_4,720,720,6,8,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,OCT,202010,11111548413,MN,01/10/2020,Personal,medio_4,900,900,9,12,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,OCT,202010,11111548413,MN,01/10/2020,Internet,medio_3,300,300,3,0,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,07/12/2020,Personal,medio_4,900,900,9,12,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,01/12/2020,Internet,medio_3,420,420,3,0,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,02/12/2020,Personal,medio_4,1518,1518,12,16,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,04/12/2020,Internet,medio_3,300,300,3,0,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,05/12/2020,Personal,medio_4,2190,2190,18,24,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548413,MN,08/12/2020,Personal,medio_4,1680,1680,12,16,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_145,COLEGIOS,servicio_1
2020,DIC,202012,11111548913,MN,01/12/2020,Internet,medio_3,630,630,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,01/12/2020,Internet,medio_1,1320,1320,12,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,06/12/2020,Internet,medio_3,330,330,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,09/12/2020,Internet,medio_3,370.5,370.5,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,09/12/2020,Internet,medio_1,370.5,370.5,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,01/10/2020,Ventanilla,medio_4,360,360,3,28,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,04/11/2020,Ventanilla,medio_3,330,330,3,28,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,04/11/2020,Ventanilla,medio_4,330,330,3,28,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,10/11/2020,Ventanilla,medio_4,330,330,3,28,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,02/12/2020,Internet,medio_1,630,630,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,DIC,202012,11111548913,MN,04/12/2020,Internet,medio_1,990,990,9,0,ACTIVO,Remota,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,05/10/2020,Internet,medio_3,636,636,6,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,02/11/2020,Internet,medio_1,660,660,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,05/11/2020,Internet,medio_3,720,720,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,SEP,202009,11111548913,MN,28/09/2020,Internet,medio_1,1290,1290,12,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,SEP,202009,11111548913,MN,22/09/2020,Internet,medio_1,300,300,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,SEP,202009,11111548913,MN,22/09/2020,Ventanilla,medio_4,330,330,3,28,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,SEP,202009,11111548913,MN,23/09/2020,Internet,medio_3,330,330,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,SEP,202009,11111548913,MN,07/09/2020,Internet,medio_1,387,387,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,03/10/2020,Internet,medio_3,660,660,6,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,07/10/2020,Ventanilla,medio_4,336,336,3,28,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,04/10/2020,Internet,medio_3,331.5,331.5,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,16/10/2020,Internet,medio_3,349.5,349.5,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,09/10/2020,Ventanilla,medio_4,738,738,6,56,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,NOV,202011,11111548913,MN,03/11/2020,Internet,medio_3,960,960,9,0,ACTIVO,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,09/10/2020,Internet,medio_3,339,339,3,0,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111548913,MN,05/10/2020,Ventanilla,medio_4,333,333,3,28,,Normal,0024,OTROS,banca_1,,CALLAO,cliente_146,COLEGIOS,0
2020,OCT,202010,11111549312,MN,21/10/2020,Internet,medio_3,516,516,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,04/08/2020,Internet,medio_3,528,528,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,03/08/2020,Internet,medio_3,1413,1413,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,02/08/2020,Internet,medio_3,615,615,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,07/08/2020,Internet,medio_3,1110,1110,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,24/08/2020,Internet,medio_3,1080,1080,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,24/08/2020,Internet,medio_1,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,AGO,202008,11111549312,MN,26/08/2020,Internet,medio_3,375,375,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,27/11/2020,Internet,medio_3,879,879,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,16/10/2020,Internet,medio_3,1146,1146,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,10/10/2020,Internet,medio_3,555,555,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,04/10/2020,Internet,medio_3,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,24/07/2020,Internet,medio_3,2091,2091,15,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,05/07/2020,Internet,medio_3,7455,7455,48,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,22/07/2020,Internet,medio_3,1620,1620,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,03/07/2020,Internet,medio_3,906,906,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,01/07/2020,Internet,medio_3,9516,9516,60,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,02/07/2020,Internet,medio_3,6198,6198,39,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,09/07/2020,Internet,medio_3,561,561,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,27/07/2020,Internet,medio_3,504,504,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,29/07/2020,Internet,medio_3,1008,1008,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,31/07/2020,Internet,medio_3,1320,1320,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,30/07/2020,Internet,medio_3,990,990,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,23/07/2020,Internet,medio_3,1962,1962,12,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,JUL,202007,11111549312,MN,22/07/2020,Internet,medio_1,750,750,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,02/11/2020,Internet,medio_3,1380,1380,9,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,25/11/2020,Internet,medio_3,540,540,3,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,28/09/2020,Internet,medio_3,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,27/09/2020,Internet,medio_3,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,15/09/2020,Internet,medio_3,1164,1164,6,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,07/09/2020,Internet,medio_1,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,11/09/2020,Internet,medio_3,570,570,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,26/09/2020,Internet,medio_3,1290,1290,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,02/09/2020,Internet,medio_3,1377,1377,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,03/09/2020,Internet,medio_3,510,510,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,SEP,202009,11111549312,MN,01/09/2020,Internet,medio_3,4545,4545,27,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,03/11/2020,Internet,medio_3,990,990,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,26/11/2020,Internet,medio_3,840,840,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,29/11/2020,Internet,medio_3,540,540,3,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,05/10/2020,Internet,medio_3,1404,1404,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,07/12/2020,Internet,medio_3,2364,2364,12,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,02/12/2020,Internet,medio_3,2514,2514,15,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,02/12/2020,Internet,medio_1,540,540,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,01/11/2020,Internet,medio_3,504,504,3,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,04/11/2020,Internet,medio_3,900,900,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,10/11/2020,Internet,medio_3,1110,1110,6,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,30/11/2020,Internet,medio_3,2490,2490,18,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,NOV,202011,11111549312,MN,30/11/2020,Internet,medio_1,522,522,3,0,ACTIVO,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,01/10/2020,Internet,medio_3,2496,2496,15,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,02/10/2020,Internet,medio_3,1584,1584,9,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,07/10/2020,Internet,medio_3,546,546,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,OCT,202010,11111549312,MN,01/10/2020,Internet,medio_1,540,540,3,0,,Normal,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,01/12/2020,Internet,medio_3,2088,2088,12,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,01/12/2020,Internet,medio_1,1062,1062,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,04/12/2020,Internet,medio_3,1167,1167,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,06/12/2020,Internet,medio_3,906,906,6,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549312,MN,09/12/2020,Internet,medio_3,552,552,3,0,ACTIVO,Remota,0024,OTROS,banca_1,,ICA,cliente_147,COLEGIOS,servicio_1
2020,DIC,202012,11111549412,MN,04/12/2020,Personal,medio_4,648,648,3,4,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,DIC,202012,11111549412,MN,06/12/2020,Internet,medio_3,780,780,6,0,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,DIC,202012,11111549412,MN,02/12/2020,Personal,medio_4,525,525,3,4,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,DIC,202012,11111549412,MN,02/12/2020,Internet,medio_3,1710,1710,9,0,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,NOV,202011,11111549412,MN,03/11/2020,Internet,medio_3,648,648,3,0,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,NOV,202011,11111549412,MN,16/11/2020,Internet,medio_3,648,648,3,0,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,NOV,202011,11111549412,MN,09/11/2020,Internet,medio_3,780,780,6,0,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,NOV,202011,11111549412,MN,11/11/2020,Personal,medio_4,1821,1821,9,12,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,servicio_1
2020,NOV,202011,11111549414,MN,24/11/2020,Personal,medio_4,720,720,3,4,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,0
2020,NOV,202011,11111549414,MN,26/11/2020,Personal,medio_4,720,720,3,4,ACTIVO,Normal,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,0
2020,DIC,202012,11111549414,MN,07/12/2020,Personal,medio_4,720,720,3,4,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,0
2020,DIC,202012,11111549414,MN,09/12/2020,Ventanilla,medio_4,720,720,3,28,ACTIVO,Remota,0024,OTROS,banca_5,,ANCASH,cliente_148,COLEGIOS,0
2020,DIC,202012,11111550112,MN,08/12/2020,Personal,medio_4,1920,1920,18,24,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,OCT,202010,11111550112,MN,02/10/2020,Personal,medio_4,720,720,6,8,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,02/11/2020,Personal,medio_4,240,240,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,03/11/2020,Internet,medio_3,480,480,6,0,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,OCT,202010,11111550112,MN,01/10/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,19/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,07/09/2020,Personal,medio_4,960,960,6,8,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,23/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,05/09/2020,Personal,medio_4,240,240,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,24/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,28/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,14/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,26/09/2020,Personal,medio_4,720,720,9,12,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,DIC,202012,11111550112,MN,02/12/2020,Personal,medio_4,480,480,6,8,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,DIC,202012,11111550112,MN,09/12/2020,Personal,medio_4,240,240,3,4,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,DIC,202012,11111550112,MN,01/12/2020,Personal,medio_4,720,720,9,12,ACTIVO,Remota,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,03/09/2020,Personal,medio_4,240,240,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,02/09/2020,Personal,medio_4,240,240,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,01/09/2020,Personal,medio_4,240,240,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,16/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,SEP,202009,11111550112,MN,18/09/2020,Personal,medio_4,480,480,3,4,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,05/11/2020,Personal,medio_4,240,240,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,12/11/2020,Personal,medio_4,960,960,12,16,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,16/11/2020,Internet,medio_3,480,480,3,0,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,21/11/2020,Personal,medio_4,240,240,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,28/11/2020,Personal,medio_4,480,480,6,8,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,24/11/2020,Personal,medio_4,240,240,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,NOV,202011,11111550112,MN,30/11/2020,Personal,medio_4,240,240,3,4,ACTIVO,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
2020,OCT,202010,11111550112,MN,13/10/2020,Personal,medio_4,720,720,9,12,,Normal,00010,encargado_10,banca_1,,AREQUIPA,cliente_149,COLEGIOS,servicio_1
